iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,2021-02-25,577482,1541,1282.286,12804.0,32.0,39.571,2564.308,6.843,5.694,56.856,0.142,0.176,1.05,37733.0,0.168,0.034,29.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-26,578797,1315,1278.714,12837.0,33.0,39.143,2570.147,5.839,5.678,57.003,0.147,0.174,1.06,38747.0,0.172,0.033,30.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-27,579973,1176,1257.0,12860.0,23.0,37.0,2575.369,5.222,5.582,57.105,0.102,0.164,1.07,38296.0,0.17,0.033,30.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-02-28,581365,1392,1290.143,12896.0,36.0,39.857,2581.551,6.181,5.729,57.265,0.16,0.177,1.09,37942.0,0.168,0.034,29.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-01,582528,1163,1306.286,12938.0,42.0,40.0,2586.715,5.164,5.801,57.451,0.187,0.178,1.1,38803.0,0.172,0.034,29.7,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-02,583916,1388,1333.714,13013.0,75.0,43.571,2592.878,6.163,5.922,57.784,0.333,0.193,1.12,38513.0,0.171,0.035,28.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-03,585435,1519,1356.286,13076.0,63.0,43.429,2599.623,6.745,6.023,58.064,0.28,0.193,1.13,37726.0,0.168,0.036,27.8,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-04,587014,1579,1361.714,13128.0,52.0,46.286,2606.635,7.012,6.047,58.295,0.231,0.206,1.15,37932.0,0.168,0.036,27.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-05,588728,1714,1418.714,13166.0,38.0,47.0,2614.246,7.611,6.3,58.464,0.169,0.209,1.17,37379.0,0.166,0.038,26.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-06,590508,1780,1505.0,13205.0,39.0,49.286,2622.15,7.904,6.683,58.637,0.173,0.219,1.19,37239.0,0.165,0.04,24.7,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-07,592100,1592,1533.571,13227.0,22.0,47.286,2629.219,7.069,6.81,58.734,0.098,0.21,1.2,37235.0,0.165,0.041,24.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-08,593453,1353,1560.714,13281.0,54.0,49.0,2635.227,6.008,6.93,58.974,0.24,0.218,1.22,36664.0,0.163,0.043,23.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-09,595239,1786,1617.571,13324.0,43.0,44.429,2643.158,7.931,7.183,59.165,0.191,0.197,1.24,37665.0,0.167,0.043,23.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-10,597497,2258,1723.143,13377.0,53.0,43.0,2653.185,10.027,7.652,59.401,0.235,0.191,1.26,38523.0,0.171,0.045,22.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-11,600198,2701,1883.429,13430.0,53.0,43.143,2665.178,11.994,8.363,59.636,0.235,0.192,1.28,38039.0,0.169,0.05,20.2,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-12,602536,2338,1972.571,13476.0,46.0,44.286,2675.56,10.382,8.759,59.84,0.204,0.197,1.28,38178.0,0.17,0.052,19.4,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-13,605200,2664,2098.857,13508.0,32.0,43.286,2687.39,11.829,9.32,59.982,0.142,0.192,1.29,38774.0,0.172,0.054,18.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-14,607453,2253,2193.286,13537.0,29.0,44.286,2697.394,10.004,9.739,60.111,0.129,0.197,1.3,39273.0,0.174,0.056,17.9,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-15,609964,2511,2358.714,13595.0,58.0,44.857,2708.544,11.15,10.474,60.369,0.258,0.199,1.3,40419.0,0.179,0.058,17.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-16,612315,2351,2439.429,13656.0,61.0,47.429,2718.984,10.44,10.832,60.639,0.271,0.211,1.31,40616.0,0.18,0.06,16.6,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-17,615810,3495,2616.143,13717.0,61.0,48.571,2734.504,15.52,11.617,60.91,0.271,0.216,1.31,40813.0,0.181,0.064,15.6,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-18,619259,3449,2723.0,13757.0,40.0,46.714,2749.819,15.315,12.091,61.088,0.178,0.207,1.31,41010.0,0.182,0.066,15.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-19,623135,3876,2942.714,13799.0,42.0,46.143,2767.03,17.211,13.067,61.274,0.187,0.205,1.31,41207.0,0.183,0.071,14.0,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-20,626802,3667,3086.0,13843.0,44.0,47.857,2783.313,16.283,13.703,61.47,0.195,0.213,1.3,41173.0,0.183,0.075,13.3,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-21,630471,3669,3288.286,13863.0,20.0,46.571,2799.606,16.292,14.602,61.559,0.089,0.207,1.29,41138.0,0.183,0.08,12.5,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-22,633741,3270,3396.714,13935.0,72.0,48.571,2814.126,14.52,15.083,61.878,0.32,0.216,1.28,41104.0,0.183,0.083,12.1,tests performed,50.46,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-23,637042,3301,3532.429,13965.0,30.0,44.143,2828.784,14.658,15.686,62.012,0.133,0.196,1.27,41020.0,0.182,0.086,11.6,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-24,640988,3946,3596.857,14028.0,63.0,44.429,2846.306,17.522,15.972,62.291,0.28,0.197,1.26,40768.0,0.181,0.088,11.3,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-25,645356,4368,3728.143,14091.0,63.0,47.714,2865.703,19.396,16.555,62.571,0.28,0.212,1.25,40517.0,0.18,0.092,10.9,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-26,649824,4468,3812.714,14158.0,67.0,51.286,2885.543,19.84,16.93,62.869,0.298,0.228,1.25,40815.0,0.181,0.093,10.7,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-27,654591,4767,3969.857,14215.0,57.0,53.143,2906.711,21.168,17.628,63.122,0.253,0.236,1.24,41121.0,0.183,0.097,10.4,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-28,659116,4525,4092.143,14256.0,41.0,56.143,2926.804,20.093,18.171,63.304,0.182,0.249,1.23,41624.0,0.185,0.098,10.2,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-29,663200,4084,4208.429,14356.0,100.0,60.143,2944.939,18.135,18.688,63.748,0.444,0.267,1.22,41372.0,0.184,0.102,9.8,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-30,667957,4757,4416.429,14434.0,78.0,67.0,2966.062,21.123,19.611,64.094,0.346,0.298,1.2,42304.0,0.188,0.104,9.6,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-03-31,672931,4974,4563.286,14530.0,96.0,71.714,2988.149,22.087,20.263,64.52,0.426,0.318,1.18,43075.0,0.191,0.106,9.4,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-01,678165,5234,4687.0,14613.0,83.0,74.571,3011.391,23.242,20.813,64.889,0.369,0.331,1.17,44714.0,0.199,0.105,9.5,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-02,682888,4723,4723.429,14697.0,84.0,77.0,3032.363,20.972,20.974,65.262,0.373,0.342,1.15,45822.0,0.203,0.103,9.7,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-03,687908,5020,4759.571,14778.0,81.0,80.429,3054.655,22.291,21.135,65.622,0.36,0.357,1.14,46666.0,0.207,0.102,9.8,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-04,692231,4323,4730.714,14821.0,43.0,80.714,3073.851,19.196,21.007,65.813,0.191,0.358,1.12,48087.0,0.214,0.098,10.2,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-05,696184,3953,4712.0,14924.0,103.0,81.143,3091.404,17.553,20.924,66.27,0.457,0.36,1.11,48515.0,0.215,0.097,10.3,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-06,700188,4004,4604.429,15026.0,102.0,84.571,3109.184,17.78,20.446,66.723,0.453,0.376,1.1,48571.0,0.216,0.095,10.5,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-07,705517,5329,4655.143,15124.0,98.0,84.857,3132.847,23.663,20.671,67.158,0.435,0.377,1.1,48247.0,0.214,0.096,10.4,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-08,710829,5312,4666.286,15229.0,105.0,88.0,3156.435,23.588,20.721,67.624,0.466,0.391,1.09,48215.0,0.214,0.097,10.3,tests performed,56.02,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-09,715968,5139,4725.714,15329.0,100.0,90.286,3179.255,22.82,20.985,68.068,0.444,0.401,1.09,48897.0,0.217,0.097,10.3,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-10,721018,5050,4730.0,15443.0,114.0,95.0,3201.68,22.425,21.004,68.575,0.506,0.422,1.08,48738.0,0.216,0.097,10.3,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-11,725602,4584,4767.286,15501.0,58.0,97.143,3222.035,20.355,21.169,68.832,0.258,0.431,1.08,47375.0,0.21,0.101,9.9,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-12,729920,4318,4819.429,15619.0,118.0,99.286,3241.209,19.174,21.401,69.356,0.524,0.441,1.07,47540.0,0.211,0.101,9.9,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-13,734423,4503,4890.714,15754.0,135.0,104.0,3261.204,19.996,21.717,69.956,0.599,0.462,1.07,48090.0,0.214,0.102,9.8,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-14,739818,5395,4900.143,15872.0,118.0,106.857,3285.161,23.956,21.759,70.48,0.524,0.474,1.07,49004.0,0.218,0.1,10.0,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-15,745182,5364,4907.571,15982.0,110.0,107.571,3308.98,23.819,21.792,70.968,0.488,0.478,1.07,51128.0,0.227,0.096,10.4,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-16,750158,4976,4884.286,16094.0,112.0,109.286,3331.076,22.096,21.689,71.465,0.497,0.485,1.07,52490.0,0.233,0.093,10.7,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-17,756285,6127,5038.143,16243.0,149.0,114.286,3358.283,27.207,22.372,72.127,0.662,0.507,1.07,54874.0,0.244,0.092,10.9,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-18,761437,5152,5119.286,16316.0,73.0,116.429,3381.16,22.877,22.732,72.451,0.324,0.517,1.06,57687.0,0.256,0.089,11.3,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-20,772381,5499,5422.571,16600.0,147.0,120.857,3429.757,24.418,24.079,73.712,0.653,0.537,1.05,63220.0,0.281,0.086,11.7,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-21,778238,5857,5488.571,16698.0,98.0,118.0,3455.765,26.008,24.372,74.147,0.435,0.524,1.04,63107.0,0.28,0.087,11.5,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-22,784108,5870,5560.857,16842.0,144.0,122.857,3481.831,26.066,24.693,74.787,0.639,0.546,1.02,62093.0,0.276,0.09,11.2,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-23,790016,5908,5694.0,16999.0,157.0,129.286,3508.065,26.234,25.284,75.484,0.697,0.574,1.01,60570.0,0.269,0.094,10.6,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-24,795627,5611,5620.286,17117.0,118.0,124.857,3532.981,24.916,24.957,76.008,0.524,0.554,1.0,58662.0,0.26,0.096,10.4,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-25,800452,4825,5573.571,17187.0,70.0,124.429,3554.406,21.425,24.749,76.319,0.311,0.553,0.99,57143.0,0.254,0.098,10.3,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-26,804939,4487,5436.714,17329.0,142.0,125.143,3574.331,19.925,24.142,76.949,0.631,0.556,0.97,54915.0,0.244,0.099,10.1,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-27,810231,5292,5407.143,17530.0,201.0,132.857,3597.83,23.499,24.01,77.842,0.893,0.59,0.96,51483.0,0.229,0.105,9.5,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-28,815711,5480,5353.286,17680.0,150.0,140.286,3622.164,24.334,23.771,78.508,0.666,0.623,0.95,51740.0,0.23,0.103,9.7,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-29,820823,5112,5245.0,17811.0,131.0,138.429,3644.863,22.7,23.29,79.09,0.582,0.615,0.93,51658.0,0.229,0.102,9.8,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-04-30,825519,4696,5071.857,17957.0,146.0,136.857,3665.716,20.853,22.522,79.738,0.648,0.608,0.92,50984.0,0.226,0.099,10.1,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-01,829933,4414,4900.857,18070.0,113.0,136.143,3685.316,19.6,21.762,80.24,0.502,0.605,0.9,50460.0,0.224,0.097,10.3,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-02,834146,4213,4813.429,18149.0,79.0,137.429,3704.024,18.708,21.374,80.591,0.351,0.61,0.89,49053.0,0.218,0.098,10.2,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-03,837523,3377,4654.857,18310.0,161.0,140.143,3719.02,14.996,20.67,81.306,0.715,0.622,0.88,48452.0,0.215,0.096,10.4,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-04,837523,0,3898.857,18310.0,0.0,111.429,3719.02,0.0,17.313,81.306,0.0,0.495,0.88,47538.0,0.211,0.082,12.2,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-05,841636,4113,3703.571,18429.0,119.0,107.0,3737.284,18.264,16.446,81.834,0.528,0.475,0.89,46929.0,0.208,0.079,12.7,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-06,850131,8495,4186.857,18677.0,248.0,123.714,3775.006,37.722,18.592,82.935,1.101,0.549,0.91,45423.0,0.202,0.092,10.8,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-07,854240,4109,4103.0,18797.0,120.0,120.0,3793.252,18.246,18.219,83.468,0.533,0.533,0.89,44815.0,0.199,0.092,10.9,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-08,858026,3786,4013.286,18915.0,118.0,120.714,3810.063,16.812,17.821,83.992,0.524,0.536,0.88,44724.0,0.199,0.09,11.1,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-09,861473,3447,3903.857,18993.0,78.0,120.571,3825.37,15.306,17.335,84.338,0.346,0.535,0.86,44076.0,0.196,0.089,11.3,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-10,864557,3084,3862.0,19106.0,113.0,113.714,3839.064,13.694,17.149,84.84,0.502,0.505,0.85,42905.0,0.191,0.09,11.1,tests performed,78.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-11,867438,2881,4273.571,19210.0,104.0,128.571,3851.857,12.793,18.977,85.302,0.462,0.571,0.84,43090.0,0.191,0.099,10.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-12,870703,3265,4152.429,19336.0,126.0,129.571,3866.356,14.498,18.439,85.861,0.56,0.575,0.83,42908.0,0.191,0.097,10.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-13,873220,2517,3298.429,19384.0,48.0,101.0,3877.532,11.177,14.647,86.075,0.213,0.448,0.82,41856.0,0.186,0.079,12.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-14,874751,1531,2930.143,19467.0,83.0,95.714,3884.331,6.798,13.011,86.443,0.369,0.425,0.83,39835.0,0.177,0.074,13.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-15,877130,2379,2729.143,19543.0,76.0,89.714,3894.895,10.564,12.119,86.781,0.337,0.398,0.84,37284.0,0.166,0.073,13.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-16,880362,3232,2698.429,19617.0,74.0,89.143,3909.246,14.352,11.982,87.109,0.329,0.396,0.86,36196.0,0.161,0.075,13.4,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-17,882928,2566,2624.429,19752.0,135.0,92.286,3920.641,11.394,11.654,87.709,0.599,0.41,0.88,36049.0,0.16,0.073,13.7,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-18,886184,3256,2678.0,19856.0,104.0,92.286,3935.099,14.458,11.892,88.171,0.462,0.41,0.89,34751.0,0.154,0.077,13.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-19,890391,4207,2812.571,19987.0,131.0,93.0,3953.78,18.681,12.489,88.752,0.582,0.413,0.9,34495.0,0.153,0.082,12.3,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-20,893461,3070,2891.571,20089.0,102.0,100.714,3967.412,13.632,12.84,89.205,0.453,0.447,0.9,36213.0,0.161,0.08,12.5,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-21,897468,4007,3245.286,20177.0,88.0,101.429,3985.206,17.793,14.411,89.596,0.391,0.45,0.9,39189.0,0.174,0.083,12.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-22,900552,3084,3346.0,20251.0,74.0,101.143,3998.9,13.694,14.858,89.925,0.329,0.449,0.89,43759.0,0.194,0.076,13.1,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
