Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Year
Gilgit-Baltistan,Pakistan,2020-06-20,35.792146,74.982138,1253,21.0,816.0,416.0,2020
Islamabad,Pakistan,2020-06-20,33.665087,73.121219,10279,95.0,2770.0,7414.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-20,34.485332,72.09169,20790,789.0,5623.0,14378.0,2020
Punjab,Pakistan,2020-06-20,30.811346,72.13913199999998,64216,1347.0,17964.0,44905.0,2020
Sindh,Pakistan,2020-06-20,26.009446,68.77680699999999,65163,1013.0,32725.0,31425.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-21,34.027401,73.947253,813,19.0,336.0,458.0,2020
Balochistan,Pakistan,2020-06-21,28.328491999999997,65.898403,9328,100.0,3472.0,5756.0,2020
Gilgit-Baltistan,Pakistan,2020-06-21,35.792146,74.982138,1278,21.0,837.0,420.0,2020
Islamabad,Pakistan,2020-06-21,33.665087,73.121219,10662,98.0,4380.0,6184.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-21,34.485332,72.09169,21444,808.0,6063.0,14573.0,2020
Punjab,Pakistan,2020-06-21,30.811346,72.13913199999998,65739,1407.0,18692.0,45640.0,2020
Sindh,Pakistan,2020-06-21,26.009446,68.77680699999999,67353,1048.0,34112.0,32193.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-22,34.027401,73.947253,845,20.0,348.0,477.0,2020
Balochistan,Pakistan,2020-06-22,28.328491999999997,65.898403,9475,102.0,3650.0,5723.0,2020
Gilgit-Baltistan,Pakistan,2020-06-22,35.792146,74.982138,1288,22.0,865.0,401.0,2020
Islamabad,Pakistan,2020-06-22,33.665087,73.121219,10912,101.0,4681.0,6130.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-22,34.485332,72.09169,21997,821.0,6536.0,14640.0,2020
Punjab,Pakistan,2020-06-22,30.811346,72.13913199999998,66943,1435.0,19100.0,46408.0,2020
Sindh,Pakistan,2020-06-22,26.009446,68.77680699999999,69628,1089.0,36278.0,32261.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-23,34.027401,73.947253,869,22.0,350.0,497.0,2020
Balochistan,Pakistan,2020-06-23,28.328491999999997,65.898403,9587,104.0,3670.0,5813.0,2020
Gilgit-Baltistan,Pakistan,2020-06-23,35.792146,74.982138,1326,22.0,946.0,358.0,2020
Islamabad,Pakistan,2020-06-23,33.665087,73.121219,11219,106.0,5012.0,6101.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-23,34.485332,72.09169,22633,843.0,6869.0,14921.0,2020
Punjab,Pakistan,2020-06-23,30.811346,72.13913199999998,68308,1495.0,19580.0,47233.0,2020
Sindh,Pakistan,2020-06-23,26.009446,68.77680699999999,71092,1103.0,37044.0,32945.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-24,34.027401,73.947253,892,23.0,366.0,503.0,2020
Balochistan,Pakistan,2020-06-24,28.328491999999997,65.898403,9634,106.0,3694.0,5834.0,2020
Gilgit-Baltistan,Pakistan,2020-06-24,35.792146,74.982138,1337,23.0,961.0,353.0,2020
Islamabad,Pakistan,2020-06-24,33.665087,73.121219,11483,108.0,5012.0,6363.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-24,34.485332,72.09169,23388,855.0,9385.0,13148.0,2020
Punjab,Pakistan,2020-06-24,30.811346,72.13913199999998,69536,1516.0,19935.0,48085.0,2020
Sindh,Pakistan,2020-06-24,26.009446,68.77680699999999,72656,1124.0,38401.0,33131.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-25,34.027401,73.947253,930,25.0,390.0,515.0,2020
Balochistan,Pakistan,2020-06-25,28.328491999999997,65.898403,9817,108.0,3710.0,5999.0,2020
Gilgit-Baltistan,Pakistan,2020-06-25,35.792146,74.982138,1365,23.0,995.0,347.0,2020
Islamabad,Pakistan,2020-06-25,33.665087,73.121219,11710,115.0,5424.0,6171.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-25,34.485332,72.09169,23887,869.0,11097.0,11921.0,2020
Punjab,Pakistan,2020-06-25,30.811346,72.13913199999998,71191,1602.0,20262.0,49327.0,2020
Sindh,Pakistan,2020-06-25,26.009446,68.77680699999999,74070,1161.0,39429.0,33480.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-26,34.027401,73.947253,962,25.0,395.0,542.0,2020
Balochistan,Pakistan,2020-06-26,28.328491999999997,65.898403,9946,109.0,3737.0,6100.0,2020
Gilgit-Baltistan,Pakistan,2020-06-26,35.792146,74.982138,1398,23.0,999.0,376.0,2020
Islamabad,Pakistan,2020-06-26,33.665087,73.121219,11981,119.0,5839.0,6023.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-26,34.485332,72.09169,24303,879.0,11449.0,11975.0,2020
Punjab,Pakistan,2020-06-26,30.811346,72.13913199999998,71987,1629.0,21009.0,49349.0,2020
Sindh,Pakistan,2020-06-26,26.009446,68.77680699999999,75168,1178.0,40740.0,33250.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-27,34.027401,73.947253,1003,28.0,446.0,529.0,2020
Balochistan,Pakistan,2020-06-27,28.328491999999997,65.898403,10116,113.0,3768.0,6235.0,2020
Gilgit-Baltistan,Pakistan,2020-06-27,35.792146,74.982138,1417,23.0,1027.0,367.0,2020
Islamabad,Pakistan,2020-06-27,33.665087,73.121219,12206,120.0,6529.0,5557.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-27,34.485332,72.09169,24943,890.0,11804.0,12249.0,2020
Punjab,Pakistan,2020-06-27,30.811346,72.13913199999998,72880,1656.0,21340.0,49884.0,2020
Sindh,Pakistan,2020-06-27,26.009446,68.77680699999999,76318,1205.0,41992.0,33121.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-28,34.027401,73.947253,1027,28.0,465.0,534.0,2020
Balochistan,Pakistan,2020-06-28,28.328491999999997,65.898403,10261,114.0,3810.0,6337.0,2020
Gilgit-Baltistan,Pakistan,2020-06-28,35.792146,74.982138,1423,24.0,1062.0,337.0,2020
Islamabad,Pakistan,2020-06-28,33.665087,73.121219,12395,122.0,6532.0,5741.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-28,34.485332,72.09169,25380,914.0,12149.0,12317.0,2020
Punjab,Pakistan,2020-06-28,30.811346,72.13913199999998,74202,1673.0,25162.0,47367.0,2020
Sindh,Pakistan,2020-06-28,26.009446,68.77680699999999,78267,1243.0,43444.0,33580.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-29,34.027401,73.947253,1049,28.0,520.0,501.0,2020
Balochistan,Pakistan,2020-06-29,28.328491999999997,65.898403,10376,116.0,3939.0,6321.0,2020
Gilgit-Baltistan,Pakistan,2020-06-29,35.792146,74.982138,1442,24.0,1099.0,319.0,2020
Islamabad,Pakistan,2020-06-29,33.665087,73.121219,12643,127.0,6916.0,5600.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-29,34.485332,72.09169,25778,922.0,12348.0,12508.0,2020
Punjab,Pakistan,2020-06-29,30.811346,72.13913199999998,74778,1681.0,26062.0,47035.0,2020
Sindh,Pakistan,2020-06-29,26.009446,68.77680699999999,80446,1269.0,44523.0,34654.0,2020
Azad Jammu and Kashmir,Pakistan,2020-06-30,34.027401,73.947253,1065,28.0,539.0,498.0,2020
Balochistan,Pakistan,2020-06-30,28.328491999999997,65.898403,10426,119.0,4197.0,6110.0,2020
Gilgit-Baltistan,Pakistan,2020-06-30,35.792146,74.982138,1470,24.0,1117.0,329.0,2020
Islamabad,Pakistan,2020-06-30,33.665087,73.121219,12775,128.0,7261.0,5386.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-06-30,34.485332,72.09169,26115,935.0,12626.0,12554.0,2020
Punjab,Pakistan,2020-06-30,30.811346,72.13913199999998,75501,1727.0,27147.0,46627.0,2020
Sindh,Pakistan,2020-06-30,26.009446,68.77680699999999,81985,1343.0,45616.0,35026.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-01,34.027401,73.947253,1093,30.0,550.0,513.0,2020
Balochistan,Pakistan,2020-07-01,28.328491999999997,65.898403,10476,121.0,4484.0,5871.0,2020
Gilgit-Baltistan,Pakistan,2020-07-01,35.792146,74.982138,1489,26.0,1128.0,335.0,2020
Islamabad,Pakistan,2020-07-01,33.665087,73.121219,12912,128.0,7261.0,5523.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-01,34.485332,72.09169,26598,951.0,13067.0,12580.0,2020
Punjab,Pakistan,2020-07-01,30.811346,72.13913199999998,76262,1762.0,27488.0,47012.0,2020
Sindh,Pakistan,2020-07-01,26.009446,68.77680699999999,84640,1377.0,46824.0,36439.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-02,34.027401,73.947253,1135,32.0,557.0,546.0,2020
Balochistan,Pakistan,2020-07-02,28.328491999999997,65.898403,10608,121.0,4764.0,5723.0,2020
Gilgit-Baltistan,Pakistan,2020-07-02,35.792146,74.982138,1511,28.0,1146.0,337.0,2020
Islamabad,Pakistan,2020-07-02,33.665087,73.121219,13082,129.0,7850.0,5103.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-02,34.485332,72.09169,26938,973.0,13584.0,12381.0,2020
Punjab,Pakistan,2020-07-02,30.811346,72.13913199999998,77740,1784.0,28266.0,47690.0,2020
Sindh,Pakistan,2020-07-02,26.009446,68.77680699999999,86795,1406.0,48527.0,36862.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-03,34.027401,73.947253,1160,33.0,686.0,441.0,2020
Balochistan,Pakistan,2020-07-03,28.328491999999997,65.898403,10666,122.0,5073.0,5471.0,2020
Gilgit-Baltistan,Pakistan,2020-07-03,35.792146,74.982138,1524,28.0,1173.0,323.0,2020
Islamabad,Pakistan,2020-07-03,33.665087,73.121219,13195,129.0,8264.0,4802.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-03,34.485332,72.09169,27170,983.0,14715.0,11472.0,2020
Punjab,Pakistan,2020-07-03,30.811346,72.13913199999998,78956,1819.0,33786.0,43351.0,2020
Sindh,Pakistan,2020-07-03,26.009446,68.77680699999999,89225,1437.0,49926.0,37862.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-04,34.027401,73.947253,1160,33.0,686.0,441.0,2020
Balochistan,Pakistan,2020-07-04,28.328491999999997,65.898403,10666,122.0,5073.0,5471.0,2020
Gilgit-Baltistan,Pakistan,2020-07-04,35.792146,74.982138,1524,28.0,1173.0,323.0,2020
Islamabad,Pakistan,2020-07-04,33.665087,73.121219,13195,129.0,8264.0,4802.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-04,34.485332,72.09169,27170,983.0,14715.0,11472.0,2020
Punjab,Pakistan,2020-07-04,30.811346,72.13913199999998,78956,1819.0,33786.0,43351.0,2020
Sindh,Pakistan,2020-07-04,26.009446,68.77680699999999,89225,1437.0,49926.0,37862.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-05,34.027401,73.947253,1214,34.0,686.0,494.0,2020
Balochistan,Pakistan,2020-07-05,28.328491999999997,65.898403,10717,122.0,5331.0,5264.0,2020
Gilgit-Baltistan,Pakistan,2020-07-05,35.792146,74.982138,1536,28.0,1185.0,323.0,2020
Islamabad,Pakistan,2020-07-05,33.665087,73.121219,13292,130.0,8610.0,4552.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-05,34.485332,72.09169,27506,1002.0,15520.0,10984.0,2020
Punjab,Pakistan,2020-07-05,30.811346,72.13913199999998,80297,1844.0,42854.0,35599.0,2020
Sindh,Pakistan,2020-07-05,26.009446,68.77680699999999,90721,1459.0,50908.0,38354.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-06,34.027401,73.947253,1342,36.0,690.0,616.0,2020
Balochistan,Pakistan,2020-07-06,28.328491999999997,65.898403,10814,123.0,5885.0,4806.0,2020
Gilgit-Baltistan,Pakistan,2020-07-06,35.792146,74.982138,1561,28.0,1203.0,330.0,2020
Islamabad,Pakistan,2020-07-06,33.665087,73.121219,13494,137.0,9156.0,4201.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-06,34.485332,72.09169,28116,1028.0,16428.0,10660.0,2020
Punjab,Pakistan,2020-07-06,30.811346,72.13913199999998,81963,1884.0,45122.0,34957.0,2020
Sindh,Pakistan,2020-07-06,26.009446,68.77680699999999,94528,1526.0,53165.0,39837.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-07,34.027401,73.947253,1383,36.0,741.0,606.0,2020
Balochistan,Pakistan,2020-07-07,28.328491999999997,65.898403,10841,124.0,6131.0,4586.0,2020
Gilgit-Baltistan,Pakistan,2020-07-07,35.792146,74.982138,1587,30.0,1224.0,333.0,2020
Islamabad,Pakistan,2020-07-07,33.665087,73.121219,13557,140.0,9403.0,4014.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-07,34.485332,72.09169,28236,1038.0,16549.0,10649.0,2020
Punjab,Pakistan,2020-07-07,30.811346,72.13913199999998,82669,1899.0,47054.0,33716.0,2020
Sindh,Pakistan,2020-07-07,26.009446,68.77680699999999,96236,1572.0,53855.0,40809.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-08,34.027401,73.947253,1419,40.0,788.0,591.0,2020
Balochistan,Pakistan,2020-07-08,28.328491999999997,65.898403,10919,124.0,6432.0,4363.0,2020
Gilgit-Baltistan,Pakistan,2020-07-08,35.792146,74.982138,1595,30.0,1232.0,333.0,2020
Islamabad,Pakistan,2020-07-08,33.665087,73.121219,13650,140.0,9655.0,3855.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-08,34.485332,72.09169,28681,1045.0,17266.0,10370.0,2020
Punjab,Pakistan,2020-07-08,30.811346,72.13913199999998,83599,1929.0,50916.0,30754.0,2020
Sindh,Pakistan,2020-07-08,26.009446,68.77680699999999,97626,1614.0,54676.0,41336.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-09,34.027401,73.947253,1459,40.0,828.0,591.0,2020
Balochistan,Pakistan,2020-07-09,28.328491999999997,65.898403,11052,124.0,6658.0,4270.0,2020
Gilgit-Baltistan,Pakistan,2020-07-09,35.792146,74.982138,1605,31.0,1272.0,302.0,2020
Islamabad,Pakistan,2020-07-09,33.665087,73.121219,13731,142.0,9939.0,3650.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-09,34.485332,72.09169,29052,1054.0,18791.0,9207.0,2020
Punjab,Pakistan,2020-07-09,30.811346,72.13913199999998,84587,1955.0,51450.0,31182.0,2020
Sindh,Pakistan,2020-07-09,26.009446,68.77680699999999,99362,1637.0,56373.0,41352.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-10,34.027401,73.947253,1485,41.0,860.0,584.0,2020
Balochistan,Pakistan,2020-07-10,28.328491999999997,65.898403,11099,125.0,6931.0,4043.0,2020
Gilgit-Baltistan,Pakistan,2020-07-10,35.792146,74.982138,1619,34.0,1290.0,295.0,2020
Islamabad,Pakistan,2020-07-10,33.665087,73.121219,13829,146.0,10240.0,3443.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-10,34.485332,72.09169,29406,1063.0,19503.0,8840.0,2020
Punjab,Pakistan,2020-07-10,30.811346,72.13913199999998,85261,1972.0,52641.0,30648.0,2020
Sindh,Pakistan,2020-07-10,26.009446,68.77680699999999,100900,1677.0,57627.0,41596.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-11,34.027401,73.947253,1532,42.0,894.0,596.0,2020
Balochistan,Pakistan,2020-07-11,28.328491999999997,65.898403,11128,126.0,7224.0,3778.0,2020
Gilgit-Baltistan,Pakistan,2020-07-11,35.792146,74.982138,1630,36.0,1303.0,291.0,2020
Islamabad,Pakistan,2020-07-11,33.665087,73.121219,13927,147.0,10441.0,3339.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-11,34.485332,72.09169,29775,1074.0,20271.0,8430.0,2020
Punjab,Pakistan,2020-07-11,30.811346,72.13913199999998,85991,1985.0,53836.0,30170.0,2020
Sindh,Pakistan,2020-07-11,26.009446,68.77680699999999,102368,1713.0,59165.0,41490.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-12,34.027401,73.947253,1564,43.0,942.0,579.0,2020
Balochistan,Pakistan,2020-07-12,28.328491999999997,65.898403,11157,126.0,7421.0,3610.0,2020
Gilgit-Baltistan,Pakistan,2020-07-12,35.792146,74.982138,1658,36.0,1316.0,306.0,2020
Islamabad,Pakistan,2020-07-12,33.665087,73.121219,14023,152.0,10645.0,3226.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-12,34.485332,72.09169,30078,1087.0,20762.0,8229.0,2020
Punjab,Pakistan,2020-07-12,30.811346,72.13913199999998,86556,2006.0,55175.0,29375.0,2020
Sindh,Pakistan,2020-07-12,26.009446,68.77680699999999,103836,1747.0,60439.0,41650.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-13,34.027401,73.947253,1599,44.0,978.0,577.0,2020
Balochistan,Pakistan,2020-07-13,28.328491999999997,65.898403,11185,126.0,7598.0,3461.0,2020
Gilgit-Baltistan,Pakistan,2020-07-13,35.792146,74.982138,1671,36.0,1319.0,316.0,2020
Islamabad,Pakistan,2020-07-13,33.665087,73.121219,14108,153.0,10883.0,3072.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-13,34.485332,72.09169,30486,1099.0,21158.0,8229.0,2020
Punjab,Pakistan,2020-07-13,30.811346,72.13913199999998,87043,2013.0,58023.0,27007.0,2020
Sindh,Pakistan,2020-07-13,26.009446,68.77680699999999,105533,1795.0,61958.0,41780.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-14,34.027401,73.947253,1655,45.0,1029.0,581.0,2020
Balochistan,Pakistan,2020-07-14,28.328491999999997,65.898403,11192,126.0,7812.0,3254.0,2020
Gilgit-Baltistan,Pakistan,2020-07-14,35.792146,74.982138,1694,36.0,1370.0,288.0,2020
Islamabad,Pakistan,2020-07-14,33.665087,73.121219,14202,155.0,11327.0,2720.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-14,34.485332,72.09169,30747,1106.0,21312.0,8329.0,2020
Punjab,Pakistan,2020-07-14,30.811346,72.13913199999998,87492,2026.0,63977.0,21489.0,2020
Sindh,Pakistan,2020-07-14,26.009446,68.77680699999999,106622,1826.0,63829.0,40967.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-15,34.027401,73.947253,1688,46.0,1049.0,593.0,2020
Balochistan,Pakistan,2020-07-15,28.328491999999997,65.898403,11239,127.0,7883.0,3229.0,2020
Gilgit-Baltistan,Pakistan,2020-07-15,35.792146,74.982138,1708,38.0,1376.0,294.0,2020
Islamabad,Pakistan,2020-07-15,33.665087,73.121219,14315,155.0,11327.0,2833.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-15,34.485332,72.09169,31001,1114.0,21607.0,8280.0,2020
Punjab,Pakistan,2020-07-15,30.811346,72.13913199999998,88045,2043.0,64148.0,21854.0,2020
Sindh,Pakistan,2020-07-15,26.009446,68.77680699999999,107773,1863.0,65420.0,40490.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-16,34.027401,73.947253,1771,46.0,1061.0,664.0,2020
Balochistan,Pakistan,2020-07-16,28.328491999999997,65.898403,11322,127.0,8002.0,3193.0,2020
Gilgit-Baltistan,Pakistan,2020-07-16,35.792146,74.982138,1750,38.0,1389.0,323.0,2020
Islamabad,Pakistan,2020-07-16,33.665087,73.121219,14402,156.0,11486.0,2760.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-16,34.485332,72.09169,31217,1120.0,22260.0,7837.0,2020
Punjab,Pakistan,2020-07-16,30.811346,72.13913199999998,88539,2051.0,64247.0,22241.0,2020
Sindh,Pakistan,2020-07-16,26.009446,68.77680699999999,108913,1888.0,70292.0,36733.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-17,34.027401,73.947253,1771,46.0,1061.0,664.0,2020
Balochistan,Pakistan,2020-07-17,28.328491999999997,65.898403,11322,127.0,8002.0,3193.0,2020
Gilgit-Baltistan,Pakistan,2020-07-17,35.792146,74.982138,1750,38.0,1389.0,323.0,2020
Islamabad,Pakistan,2020-07-17,33.665087,73.121219,14402,156.0,11486.0,2760.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-17,34.485332,72.09169,31217,1120.0,22260.0,7837.0,2020
Punjab,Pakistan,2020-07-17,30.811346,72.13913199999998,88539,2051.0,64247.0,22241.0,2020
Sindh,Pakistan,2020-07-17,26.009446,68.77680699999999,108913,1888.0,70292.0,36733.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-18,34.027401,73.947253,1840,46.0,1094.0,700.0,2020
Balochistan,Pakistan,2020-07-18,28.328491999999997,65.898403,11405,131.0,8313.0,2961.0,2020
Gilgit-Baltistan,Pakistan,2020-07-18,35.792146,74.982138,1796,39.0,1409.0,348.0,2020
Islamabad,Pakistan,2020-07-18,33.665087,73.121219,14504,157.0,11708.0,2639.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-18,34.485332,72.09169,31669,1130.0,22873.0,7666.0,2020
Punjab,Pakistan,2020-07-18,30.811346,72.13913199999998,89465,2067.0,65009.0,22389.0,2020
Sindh,Pakistan,2020-07-18,26.009446,68.77680699999999,111238,1952.0,88103.0,21183.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-19,34.027401,73.947253,1888,47.0,1174.0,667.0,2020
Balochistan,Pakistan,2020-07-19,28.328491999999997,65.898403,11424,131.0,8399.0,2894.0,2020
Gilgit-Baltistan,Pakistan,2020-07-19,35.792146,74.982138,1807,41.0,1460.0,306.0,2020
Islamabad,Pakistan,2020-07-19,33.665087,73.121219,14576,157.0,11836.0,2583.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-19,34.485332,72.09169,31890,1139.0,24588.0,6163.0,2020
Punjab,Pakistan,2020-07-19,30.811346,72.13913199999998,89793,2079.0,65436.0,22278.0,2020
Sindh,Pakistan,2020-07-19,26.009446,68.77680699999999,112118,1974.0,91383.0,18761.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-20,34.027401,73.947253,1915,47.0,1201.0,667.0,2020
Balochistan,Pakistan,2020-07-20,28.328491999999997,65.898403,11436,132.0,8688.0,2616.0,2020
Gilgit-Baltistan,Pakistan,2020-07-20,35.792146,74.982138,1849,43.0,1472.0,334.0,2020
Islamabad,Pakistan,2020-07-20,33.665087,73.121219,14599,159.0,11836.0,2604.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-20,34.485332,72.09169,32086,1142.0,25006.0,5938.0,2020
Punjab,Pakistan,2020-07-20,30.811346,72.13913199999998,90191,2083.0,65689.0,22419.0,2020
Sindh,Pakistan,2020-07-20,26.009446,68.77680699999999,113007,1993.0,92037.0,18977.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-21,34.027401,73.947253,1922,47.0,1254.0,621.0,2020
Balochistan,Pakistan,2020-07-21,28.328491999999997,65.898403,11441,133.0,9061.0,2247.0,2020
Gilgit-Baltistan,Pakistan,2020-07-21,35.792146,74.982138,1868,43.0,1481.0,344.0,2020
Islamabad,Pakistan,2020-07-21,33.665087,73.121219,14625,160.0,11912.0,2553.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-21,34.485332,72.09169,32243,1147.0,25367.0,5729.0,2020
Punjab,Pakistan,2020-07-21,30.811346,72.13913199999998,90444,2090.0,66021.0,22333.0,2020
Sindh,Pakistan,2020-07-21,26.009446,68.77680699999999,113553,2019.0,92934.0,18600.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-22,34.027401,73.947253,1937,47.0,1275.0,615.0,2020
Balochistan,Pakistan,2020-07-22,28.328491999999997,65.898403,11469,135.0,9381.0,1953.0,2020
Gilgit-Baltistan,Pakistan,2020-07-22,35.792146,74.982138,1878,45.0,1485.0,348.0,2020
Islamabad,Pakistan,2020-07-22,33.665087,73.121219,14701,161.0,12023.0,2517.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-22,34.485332,72.09169,32523,1153.0,25582.0,5788.0,2020
Punjab,Pakistan,2020-07-22,30.811346,72.13913199999998,90816,2095.0,66425.0,22296.0,2020
Sindh,Pakistan,2020-07-22,26.009446,68.77680699999999,114104,2041.0,94297.0,17766.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-23,34.027401,73.947253,1961,48.0,1328.0,585.0,2020
Balochistan,Pakistan,2020-07-23,28.328491999999997,65.898403,11517,136.0,9585.0,1796.0,2020
Gilgit-Baltistan,Pakistan,2020-07-23,35.792146,74.982138,1896,45.0,1498.0,353.0,2020
Islamabad,Pakistan,2020-07-23,33.665087,73.121219,14722,162.0,12023.0,2537.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-23,34.485332,72.09169,32753,1158.0,25713.0,5882.0,2020
Punjab,Pakistan,2020-07-23,30.811346,72.13913199999998,91129,2100.0,66802.0,22227.0,2020
Sindh,Pakistan,2020-07-23,26.009446,68.77680699999999,115213,2060.0,96226.0,16927.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-24,34.027401,73.947253,1989,49.0,1361.0,579.0,2020
Balochistan,Pakistan,2020-07-24,28.328491999999997,65.898403,11523,136.0,9818.0,1569.0,2020
Gilgit-Baltistan,Pakistan,2020-07-24,35.792146,74.982138,1918,46.0,1533.0,339.0,2020
Islamabad,Pakistan,2020-07-24,33.665087,73.121219,14766,162.0,12023.0,2581.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-07-24,34.485332,72.09169,32898,1169.0,26607.0,5122.0,2020
Punjab,Pakistan,2020-07-24,30.811346,72.13913199999998,91423,2105.0,68439.0,20879.0,2020
Sindh,Pakistan,2020-07-24,26.009446,68.77680699999999,115883,2096.0,100002.0,13785.0,2020
Azad Jammu and Kashmir,Pakistan,2020-07-25,34.027401,73.947253,2012,49.0,1409.0,554.0,2020
Balochistan,Pakistan,2020-07-25,28.328491999999997,65.898403,11550,136.0,9899.0,1515.0,2020
Gilgit-Baltistan,Pakistan,2020-07-25,35.792146,74.982138,1942,47.0,1548.0,347.0,2020
Islamabad,Pakistan,2020-07-25,33.665087,73.121219,14821,162.0,12139.0,2520.0,2020
